service_request_id,requested_date,updated_date,closed_date,status_description,service_name,comm_name,address,longitude,latitude
26-00188658,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00188763,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Damage,BELTLINE,,-114.0551860888619,51.03743796399198
26-00188116,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,SUNALTA,,-114.10148594325246,51.04295989297799
26-00188261,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLENBROOK,,-114.152694837935,51.02419405304613
26-00189904,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Damage,NORTH AIRWAYS,,-114.00753607243156,51.0871396695853
26-00189215,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,COPPERFIELD,,-113.9294857228364,50.91781382350559
26-00189291,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00190042,2026-03-25,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLENBROOK,,-114.152694837935,51.02419405304613
26-00184207,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,MANCHESTER,,-114.0666537824224,51.00624267607407
26-00184044,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,SANDSTONE VALLEY,,-114.094962509766,51.137732845524965
26-00185218,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,SADDLE RIDGE,,-113.94562252266888,51.13057324276626
26-00184736,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00186752,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,GLENDALE,,-114.15271889005814,51.03337139240085
26-00186145,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,MOUNT PLEASANT,,-114.07602998447167,51.074237909055896
26-00187283,2026-03-24,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,ALTADORE,,-114.10078239468643,51.015954118930864
26-00187247,2026-03-24,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Damage,EVANSTON,,-114.11219163730428,51.17121818734047
26-00181018,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST HEIGHTS,,-113.96875793277384,51.04924314874295
26-00182160,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Damage,GREENVIEW INDUSTRIAL PARK,,-114.04905866998908,51.08651820128567
26-00183951,2026-03-23,2026-03-24T00:00:00.000,2026-03-24T00:00:00.000,Closed,Roads - Streetlight Maintenance,ROSEMONT,,-114.09003307555308,51.07839419815386
26-00181074,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCCALL,,-114.02708650389776,51.088997572302425
26-00183935,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH PARK,,-113.9467026472926,51.05969024495796
26-00183929,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,CITYSCAPE,,-113.9612580314835,51.14703155759964
26-00183916,2026-03-23,2026-03-23T00:00:00.000,2026-03-23T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
